Item Fat Content,Item Identifier,Item Type,Outlet Establishment Year,Outlet Identifier,Outlet Location Type,Outlet Size,Outlet Type,Item Visibility,Item Weight,Total Sales,Rating
Low Fat,FDM34,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.067722328,19,130.8625946,4
Low Fat,FDO57,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.109153003,20.75,161.3578033,4
Low Fat,FDH10,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.049505856,21,195.3477936,4
Low Fat,DRJ49,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.01405025,6.864999771,128.9651947,4
Low Fat,DRF49,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.07136748,7.269999981,111.851799,4
Low Fat,DRK12,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.042056944,9.5,31.88999939,4
Low Fat,DRB25,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.069742672,12.30000019,106.2938004,4
Low Fat,DRG37,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.019457372,16.20000076,153.9971924,4
Low Fat,DRC24,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.02492239,17.85000038,153.4998016,4
Low Fat,DRE49,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.021336565,20.75,153.6024017,4
Low Fat,FDE59,Starchy Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.062541552,12.14999962,34.35319901,4
Low Fat,FDG59,Starchy Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.043410692,15.85000038,39.41640091,4
Regular,FDT12,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.049823839,6.215000153,226.6062012,4
Regular,FDG12,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.006351876,6.635000229,120.3097992,4
Regular,FDP48,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.044202544,7.519999981,182.9949951,4
Regular,FDX36,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.128805816,9.694999695,224.0404053,4
Regular,FDL24,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.024998007,10.30000019,174.4421997,4
Regular,FDA47,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.117149077,10.5,164.1210022,4
Regular,FDB12,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.105736636,11.14999962,104.464798,4
Regular,FDT24,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.186616421,12.35000038,78.63279724,4
Regular,FDR12,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.031663213,12.60000038,173.2763977,4
Regular,FDX11,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.107186943,16,181.9633942,4
Regular,FDZ23,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.067777775,17.75,186.923996,4
Regular,FDP49,Breakfast,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,9,55.26139832,4
Regular,FDN49,Breakfast,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.125734583,17.25,41.7480011,4
Regular,FDO01,Breakfast,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.020803055,21.10000038,129.7993927,4
Regular,FDR01,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.053839713,5.40500021,198.6741943,4
Regular,FDS25,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.140578896,6.885000229,112.1228027,4
Regular,FDH02,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.020865796,7.269999981,90.24880219,4
Regular,FDI50,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.030968307,8.420000076,227.8352051,4
Regular,FDR13,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.02883783,9.895000458,117.8491974,4
Regular,FDL38,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.014793124,13.80000019,88.51719666,4
Regular,FDA25,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.068403274,16.5,101.9990005,4
Regular,FDR25,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.140090287,17,265.188385,4
Regular,FDQ01,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.16135627,19.70000076,253.1013947,4
Regular,FDT50,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.108679906,6.75,95.67520142,4
Regular,FDY02,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.088002957,8.944999695,261.3909912,4
Regular,FDC16,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.020653604,11.5,84.95400238,4
Regular,FDZ26,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.144604072,11.60000038,240.8222046,4
Regular,FDZ03,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,13.64999962,186.0240021,4
Regular,FDA02,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.029843736,14,143.9786072,4
Regular,FDL39,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.063589342,16.10000038,179.4317932,4
Regular,FDU26,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.04279257,16.70000076,118.6781998,4
Regular,FDY15,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.171523929,18.25,155.8630066,4
Regular,FDV26,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.076470695,20.25,196.1793976,4
Regular,FDN28,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.03037112,5.880000114,101.7990036,4
Regular,FDS28,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.08273726,8.180000305,57.35879898,4
Regular,FDS04,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,10.19499969,139.5838013,4
Regular,FDI40,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.126114607,11.5,99.33580017,4
Regular,FDX52,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.042173669,11.5,194.6820068,4
Regular,FDH40,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.079251096,11.60000038,79.2276001,4
Regular,FDO52,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.07747893,11.60000038,170.3105927,4
Regular,FDN04,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.014144442,11.80000019,180.4344025,4
Regular,FDC05,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.099186994,13.10000038,198.7767944,4
Regular,FDP28,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.080968976,13.64999962,259.7936096,4
Regular,FDW40,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.105573766,14,143.9812012,4
Regular,FDS16,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.06644652,15.14999962,147.9759979,4
Regular,FDY40,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.086184651,15.5,50.96920013,4
Regular,FDH28,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.110479213,15.85000038,36.75059891,4
Regular,FDA28,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.047996607,16.10000038,127.0362015,4
Regular,FDV28,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.160379067,16.10000038,33.65579987,4
Regular,FDY04,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.042649478,17.70000076,162.720993,4
Regular,FDI41,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.062510528,18.5,146.8417969,4
Regular,FDX04,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.041740902,19.60000038,49.23759842,4
Regular,FDE04,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.018096488,19.75,179.5659943,4
Regular,FDV52,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.122015744,20.70000076,117.7465973,4
Regular,FDT07,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.077634044,5.820000172,256.4330139,4
Regular,FDA07,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.031070679,7.550000191,122.4072037,4
Regular,FDD44,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.078719832,8.050000191,258.5646057,4
Regular,FDK08,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.122802943,9.194999695,100.1016006,4
Regular,FDZ43,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.057290979,11,242.7512054,4
Regular,FDO20,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.152747497,12.85000038,252.0381927,4
Regular,FDC21,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.043133818,14.60000038,109.7254028,4
Regular,FDZ31,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.113678426,15.35000038,189.7503967,4
Regular,FDT56,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.116063282,16,59.12459946,4
Regular,FDH20,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.025050746,16.10000038,97.14099884,4
Regular,FDW32,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.094680957,18.35000038,86.28820038,4
Regular,FDX07,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,19.20000076,184.5950012,4
Regular,FDJ20,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.100583009,20.70000076,123.5388031,4
Regular,FDP31,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.162162855,21.10000038,62.21680069,4
Regular,FDR51,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.174176365,9.034999847,148.9707947,4
Regular,FDT51,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.010963269,11.64999962,110.9543991,4
Regular,FDJ55,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.023626808,12.80000019,223.2404022,4
Regular,FDO15,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.008601441,16.75,73.70379639,4
Regular,FDJ27,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.122372501,17.70000076,101.5673981,4
Regular,FDU03,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.091950975,18.70000076,184.2292023,4
Regular,FDZ39,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.018098194,19.70000076,104.598999,4
Regular,FDG33,Seafood,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.140811563,5.364999771,173.5764008,4
Regular,FDI09,Seafood,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.129864454,20.75,240.1880035,4
Regular,FDG10,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.01098386,6.630000114,55.45880127,4
Regular,FDC22,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.13698414,6.889999866,192.6820068,4
Regular,FDU33,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.135258511,7.630000114,47.24020004,4
Regular,FDT33,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.03412912,7.809999943,165.115799,4
Regular,FDJ33,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.088681966,8.895000458,121.9729996,4
Regular,FDV33,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.027454996,9.600000381,258.1304016,4
Regular,FDB46,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.09414582,10.5,210.8244019,4
Regular,FDB58,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.013551445,10.5,142.0153961,4
Regular,FDV34,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.011472001,10.69499969,75.20379639,4
Regular,FDM09,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.08628159,11.14999962,170.5789948,4
Regular,FDG34,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.037723474,11.5,109.5253983,4
Regular,FDJ34,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.094037242,11.80000019,124.5703964,4
Regular,FDO22,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.017932223,13.5,78.79599762,4
Regular,FDN58,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.057104066,13.80000019,232.6983948,4
Regular,FDP22,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.099535994,14.64999962,52.26660156,4
Regular,FDN22,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.138868764,18.85000038,251.872406,4
Regular,FDR22,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.01863822,19.35000038,110.2544022,4
Regular,DRA59,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.128449053,8.270000458,186.5924072,4
Regular,FDE11,Starchy Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.135646299,17.70000076,186.0924072,4
Regular,FDG35,Starchy Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.007069662,21.20000076,175.7738037,4
Regular,FDN50,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.026627857,16.85000038,93.71199799,4
Regular,FDH26,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.03484109,19.25,141.1495972,4
Regular,FDG56,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.07174363,13.30000019,59.75360107,4
Regular,FDM15,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.057655495,11.80000019,152.6365967,4
Regular,FDX57,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.047458753,17.25,95.80680084,4
Regular,FDD10,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.046208154,20.60000038,178.0343933,4
Low Fat,FDW36,Baking Goods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.056656942,12.85764534,106.2621994,4
Low Fat,FDS47,Breads,1998,OUT027,Tier 3,Medium,Supermarket Type3,0,12.85764534,87.68560028,4
Low Fat,FDU08,Fruits and Vegetables,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.027183142,12.85764534,99.70420074,4
Low Fat,NCP29,Health and Hygiene,1998,OUT027,Tier 3,Medium,Supermarket Type3,0,12.85764534,64.21679688,4
Low Fat,NCS29,Health and Hygiene,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.069208682,12.85764534,264.0884094,4
Low Fat,NCE43,Household,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.102941342,12.85764534,171.2447968,4
Low Fat,NCJ30,Household,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.080249973,12.85764534,168.6790009,4
Low Fat,NCY06,Household,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.060888514,12.85764534,130.1967926,4
Low Fat,FDS51,Meat,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.032024659,12.85764534,62.7193985,4
Low Fat,NCJ31,Others,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.181769267,12.85764534,240.6195984,4
Low Fat,FDA57,Snack Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.039451625,12.85764534,39.54800034,4
Low Fat,FDU34,Snack Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.074830793,12.85764534,125.9046021,4
Low Fat,DRG36,Soft Drinks,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.094916344,12.85764534,172.3105927,4
Low Fat,DRM37,Soft Drinks,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.095931001,12.85764534,198.5767975,4
Low Fat,FDF12,Baking Goods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.082028694,12.85764534,148.607605,4
Low Fat,FDG60,Baking Goods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.060405783,12.85764534,234.5615997,4
Low Fat,FDL36,Baking Goods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.075707085,12.85764534,88.18299866,4
Low Fat,FDP24,Baking Goods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.082602128,12.85764534,120.9756012,4
Low Fat,FDQ12,Baking Goods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.035239272,12.85764534,231.6009979,4
Low Fat,FDR60,Baking Goods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.129783571,12.85764534,78.23280334,4
Low Fat,FDU36,Baking Goods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0,12.85764534,100.1383972,4
Low Fat,FDY36,Baking Goods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.009364957,12.85764534,74.23799896,4
Low Fat,FDR47,Breads,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.087045088,12.85764534,196.7794037,4
Low Fat,FDT59,Breads,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.01583438,12.85764534,228.566803,4
Low Fat,FDW11,Breads,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.048545852,12.85764534,60.11940002,4
Low Fat,FDQ37,Breakfast,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.088828415,12.85764534,192.2478027,4
Low Fat,FDA49,Canned,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.064607374,12.85764534,87.4197998,4
Low Fat,FDE02,Canned,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.120663211,12.85764534,95.67780304,4
Low Fat,FDI26,Canned,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.034717798,12.85764534,179.4344025,4
Low Fat,FDL26,Canned,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.072838381,12.85764534,155.2971954,4
Low Fat,FDO25,Canned,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.126831859,12.85764534,209.0269928,4
Low Fat,FDQ13,Canned,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.010590075,12.85764534,84.69080353,4
Low Fat,FDT49,Canned,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.150672406,12.85764534,104.7279968,4
Low Fat,FDW25,Canned,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.037217848,12.85764534,86.82240295,4
Low Fat,FDW37,Canned,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.123449668,12.85764534,89.74880219,4
Low Fat,FDX01,Canned,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.024047319,12.85764534,115.5149994,4
Low Fat,FDX37,Canned,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.062724113,12.85764534,100.5699997,4
Low Fat,DRF03,Dairy,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.045088723,12.85764534,39.71379852,4
Low Fat,DRH39,Dairy,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.092241347,12.85764534,75.86699677,4
Low Fat,DRJ39,Dairy,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.036150154,12.85764534,219.5482025,4
Low Fat,FDA15,Dairy,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.015944801,12.85764534,249.509201,4
Low Fat,FDM39,Dairy,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.053211726,12.85764534,177.6002045,4
Low Fat,FDV38,Dairy,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.101281002,12.85764534,55.09560013,4
Low Fat,FDX26,Dairy,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.087383308,12.85764534,180.4291992,4
Low Fat,FDX50,Dairy,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.074265815,12.85764534,109.5227966,4
Low Fat,FDY27,Dairy,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.031743705,12.85764534,179.1343994,4
Low Fat,FDZ15,Dairy,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.020769676,12.85764534,117.5782013,4
Low Fat,FDC28,Frozen Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.05472064,12.85764534,107.8254013,4
Low Fat,FDC41,Frozen Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.116347089,12.85764534,76.86699677,4
Low Fat,FDD53,Frozen Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.044008348,12.85764534,43.74539948,4
Low Fat,FDE16,Frozen Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.026216144,12.85764534,207.5953979,4
Low Fat,FDE29,Frozen Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.142436013,12.85764534,62.38779831,4
Low Fat,FDF05,Frozen Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.026740767,12.85764534,261.2909851,4
Low Fat,FDF41,Frozen Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.130544573,12.85764534,248.0460052,4
Low Fat,FDG40,Frozen Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.039631493,12.85764534,31.9557991,4
Low Fat,FDJ28,Frozen Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0,12.85764534,190.9161987,4
Low Fat,FDJ53,Frozen Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.070912845,12.85764534,121.5098038,4
Low Fat,FDK04,Frozen Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.052058712,12.85764534,55.55879974,4
Low Fat,FDK16,Frozen Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.114771299,12.85764534,93.90940094,4
Low Fat,FDK40,Frozen Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.021743592,12.85764534,263.1910095,4
Low Fat,FDL40,Frozen Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.011556919,12.85764534,94.74099731,4
Low Fat,FDO28,Frozen Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.071948253,12.85764534,121.6098022,4
Low Fat,FDP04,Frozen Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.013745883,12.85764534,62.01679993,4
Low Fat,FDQ52,Frozen Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.118806854,12.85764534,248.843399,4
Low Fat,FDS40,Frozen Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.013951504,12.85764534,36.71900177,4
Low Fat,FDS52,Frozen Foods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.005448005,12.85764534,102.1016006,4
Low Fat,FDA43,Fruits and Vegetables,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.064362556,12.85764534,193.7794037,4
Low Fat,FDA44,Fruits and Vegetables,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.052964982,12.85764534,57.79299927,4
Low Fat,FDB21,Fruits and Vegetables,1998,OUT027,Tier 3,Medium,Supermarket Type3,0,12.85764534,242.9853973,4
Low Fat,FDC45,Fruits and Vegetables,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.135075927,12.85764534,170.3105927,4
Low Fat,FDD09,Fruits and Vegetables,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.021392306,12.85764534,182.0975952,4
Low Fat,FDE21,Fruits and Vegetables,1998,OUT027,Tier 3,Medium,Supermarket Type3,0,12.85764534,115.3491974,4
Low Fat,FDF20,Fruits and Vegetables,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.033059299,12.85764534,196.4768066,4
Low Fat,FDH57,Fruits and Vegetables,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.035574414,12.85764534,131.4284058,4
Low Fat,FDI32,Fruits and Vegetables,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.173529029,12.85764534,113.2834015,4
Low Fat,FDI44,Fruits and Vegetables,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.099747486,12.85764534,75.23280334,4
Low Fat,FDI56,Fruits and Vegetables,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.092933156,12.85764534,91.01460266,4
Low Fat,FDK44,Fruits and Vegetables,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.121635593,12.85764534,175.4738007,4
Low Fat,FDL56,Fruits and Vegetables,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.125171512,12.85764534,88.9197998,4
Low Fat,FDN44,Fruits and Vegetables,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.022685222,12.85764534,161.5919952,4
Low Fat,FDS55,Fruits and Vegetables,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.080771133,12.85764534,146.4734039,4
Low Fat,FDU55,Fruits and Vegetables,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.035737373,12.85764534,260.6278076,4
Low Fat,FDV08,Fruits and Vegetables,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.028456455,12.85764534,43.54539871,4
Low Fat,FDW56,Fruits and Vegetables,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.070556946,12.85764534,191.2162018,4
Low Fat,FDX20,Fruits and Vegetables,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.042354152,12.85764534,227.2720032,4
